NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
325,13,2,1,103.58,0,1196.3,0.0660017,0,40,0.0456529977,188.909,0.0675284,0,41,0.0425156812,103.343,7.62994,-19.0154,0,15,25,25,25,16,25,26,25,0
326,13,2,1,115.82,0,1196.3,0.0648913,0,39.8,0.0450622309,238.587,0.0655309,0,39.1,0.0456373715,134.078,7.58924,-2.01,0,15,26,25,26,16,26,26,26,0
327,13,2,1,128.06,0,1196.3,0.0654483,0,40.673,0.0440332715,327.326,0.0651304,0,40,0.044431148,155.851,7.61984,5.64532,0,15,27,25,27,16,27,26,27,0
328,13,2,1,140.3,0,1196.3,0.0656893,0,41.973,0.045661892,316.284,0.0653026,0,40,0.0440051105,249.37,7.66723,3.44135,0,15,28,25,28,16,28,26,28,0
329,13,2,1,152.54,0,1196.3,0.0652817,0,41,0.0469275735,199.405,0.066714,0,40.18,0.0456225193,101.715,7.68293,-13.1722,0,15,29,25,29,16,29,26,29,0
330,13,2,1,164.78,0,1196.3,0.0664343,0,40,0.0448453955,292.967,0.0651483,0,40,0.0450180748,157.347,7.66991,-11.7295,0,15,30,25,30,16,30,26,30,0
401,13,2,2,-190.18,0,1209.3,0.0691306,0,40.79,0.0442579056,147.267,0.0686341,0,41.09,0.0452755698,207.831,7.6373,-17.549,0,17,0,27,0,18,0,28,0,0
402,13,2,2,-177.94,0,1209.3,0.0681696,0,41.09,0.0437336272,151.397,0.0686801,0,41,0.0435486962,194.89,7.64172,-4.66417,0,17,1,27,1,18,1,28,1,0
403,13,2,2,-165.7,0,1209.3,0.0686458,0,40,0.0423687522,123.38,0.0681144,0,40,0.0448538438,270.581,7.63482,-23.4239,0,17,2,27,2,18,2,28,2,0
404,13,2,2,-153.46,0,1209.3,0.0684901,0,40.09,0.0437974746,191.241,0.06809,0,41,0.0423897654,150.889,7.63947,-11.8244,0,17,3,27,3,18,3,28,3,0
405,13,2,2,-141.22,0,1209.3,0.0683373,0,40.073,0.0447422622,176.558,0.0678467,0,40,0.0436315404,189.21,7.65179,-10.7312,0,17,4,27,4,18,4,28,4,0
406,13,2,2,-128.98,0,1209.3,0.0689503,0,44,0.0443457013,194.843,0.0678771,0,40.1,0.0445740725,120.909,7.63584,-1.02351,0,17,5,27,5,18,5,28,5,0
407,13,2,2,-116.74,0,1209.3,0.0678215,0,39.79,0.0429827138,194.259,0.0684772,0,41.09,0.0460770039,236.16,7.6454,-36.8151,0,17,6,27,6,18,6,28,6,0
408,13,2,2,-104.5,0,1209.3,0.0678048,0,41.09,0.0439312622,179.631,0.0677717,0,41,0.0465491559,211.959,7.58336,7.11018,0,17,7,27,7,18,7,28,7,0
409,13,2,2,-92.26,0,1209.3,0.0681411,0,41,0.0451763005,170.607,0.0680912,0,41,0.0455445995,93.5746,7.56733,9.71645,0,17,8,27,8,18,8,28,8,0
410,13,2,2,-80.02,0,1209.3,0.0679029,0,43.383,0.0460537324,147.148,0.0689866,0,35.7,0.0464576794,164.603,7.60781,11.4468,0,17,9,27,9,18,9,28,9,0
411,13,2,2,-67.78,0,1209.3,0.0688616,0,41.7,0.0439717643,117.545,0.0678011,0,39.79,0.0428869799,197.934,7.58209,14.0595,0,17,10,27,10,18,10,28,10,0
412,13,2,2,-55.54,0,1209.3,0.0693277,0,40.18,0.0439991728,147.156,0.0690401,0,40,0.0435981241,228.883,7.61638,10.6294,0,17,11,27,11,18,11,28,11,0
413,13,2,2,-43.3,0,1209.3,0.0688697,0,39.4,0.0441127168,273.027,0.0682428,0,40,0.0451502601,268.494,7.59102,13.5924,0,17,12,27,12,18,12,28,12,0
414,13,2,2,-31.06,0,1209.3,0.0679322,0,41.09,0.0467236591,166.343,0.0686026,0,41,0.0429894275,213.618,7.60982,1.52354,0,17,13,27,13,18,13,28,13,0
415,13,2,2,-18.82,0,1209.3,0.0692437,0,40.763,0.0448398321,180.012,0.0671511,0,41,0.0468867217,219.073,7.58898,8.49707,0,17,14,27,14,18,14,28,14,0
416,13,2,2,-6.58,0,1209.3,0.0689713,0,39.973,0.0469510754,108.718,0.0683466,0,41,0.0435146492,198.971,7.57758,-12.0356,0,17,16,27,16,18,16,28,16,0
417,13,2,2,5.66,0,1209.3,0.0684259,0,40.973,0.0469344014,149.557,0.067012,0,40.7,0.0465867445,204.765,7.60957,7.08837,0,17,17,27,17,18,17,28,17,0
418,13,2,2,17.9,0,1209.3,0.0689215,0,40.79,0.0430955227,254.907,0.0682652,0,41,0.0443617017,205.852,7.54266,15.553,0,17,18,27,18,18,18,28,18,0
419,13,2,2,30.14,0,1209.3,0.0680445,0,41.063,0.0447892888,111.11,0.0668975,0,40,0.0448862582,148.695,7.65277,-1.6127,0,17,19,27,19,18,19,28,19,0
420,13,2,2,42.38,0,1209.3,0.0681293,0,39.7,0.0448380226,111.399,0.0678155,0,40,0.0453157146,113.09,7.56965,-14.6916,0,17,20,27,20,18,20,28,20,0
421,13,2,2,54.62,0,1209.3,0.0676965,0,40.373,0.0436413149,113.101,0.0667256,0,41,0.0435703269,205.856,7.58136,-0.249987,0,17,21,27,21,18,21,28,21,0
422,13,2,2,66.86,0,1209.3,0.0676795,0,41.063,0.0419868749,136.151,0.0690409,0,43.09,0.043332563,200.916,7.65446,-8.79309,0,17,22,27,22,18,22,28,22,0
423,13,2,2,79.1,0,1209.3,0.0674798,0,40,0.0426547764,152.226,0.0665986,0,41,0.0432976657,202.68,7.59633,-13.6783,0,17,23,27,23,18,23,28,23,0
424,13,2,2,91.34,0,1209.3,0.0693367,0,39.79,0.0435513514,219.447,0.0677185,0,40,0.0444164128,202.539,7.54406,2.03259,0,17,24,27,24,18,24,28,24,0
425,13,2,2,103.58,0,1209.3,0.0682833,0,40.7,0.0451600472,170.107,0.0684116,0,40,0.043832286,170.818,7.67375,-8.377,0,17,25,27,25,18,25,28,25,0
426,13,2,2,115.82,0,1209.3,0.0687335,0,39.7,0.044079596,173.177,0.0684647,0,39.1,0.0454025389,150.275,7.68913,3.50634,0,17,26,27,26,18,26,28,26,0
427,13,2,2,128.06,0,1209.3,0.0688566,0,40.973,0.044556198,156.357,0.0688239,0,41,0.0419063477,157.764,7.58779,39.2274,0,17,27,27,27,18,27,28,27,0
428,13,2,2,140.3,0,1209.3,0.0699404,0,40.7,0.0455994273,145.916,0.0683583,0,41,0.0443468813,207.897,7.64448,-2.31949,0,17,28,27,28,18,28,28,28,0
429,13,2,2,152.54,0,1209.3,0.0688503,0,40.88,0.0464162048,171.609,0.0681127,0,41,0.0446973986,111.26,7.61758,8.60936,0,17,29,27,29,18,29,28,29,0
430,13,2,2,164.78,0,1209.3,0.0682319,0,40.973,0.0432861706,146.11,0.0677735,0,40,0.0443360019,246.743,7.67695,8.01219,0,17,30,27,30,18,30,28,30,0
V101,13,1,0,-183.2,0,1084.2,0.0687003,0,40,0.0417062876,146.593,0.0688714,0,40,0.0421322278,134.009,7.18445,12.148,0,19,0,29,0,19,16,29,16,0
V102,13,1,0,-152.2,0,1085.7,0.068687,0,40,0.0400540249,165.037,0.0682884,0,40,0.0417838704,167.99,7.1998,12.3494,0,19,1,29,1,19,17,29,28,0
V103,13,1,0,-121.2,0,1084.2,0.0685226,0,40,0.0406090051,105.664,0.0681272,0,40,0.0430393345,137.588,7.13704,-7.77433,0,19,2,29,2,19,18,29,18,0
